Wall time,Step,Value
1669659072.069238,3650,0.04163387045264244
1669659080.8746061,3700,0.12308675050735474
1669659089.650057,3750,0.7988598346710205
1669659103.0959396,3800,0.3584536612033844
1669659111.9547472,3850,0.06684722751379013
1669659120.6917155,3900,0.047222595661878586
1669659129.3822095,3950,0.014295492321252823
1669659138.0906224,4000,0.08478374034166336
1669659146.8956096,4050,0.014921012334525585
1669659155.6703107,4100,0.05781109258532524
1669659164.4372988,4150,0.010773329064249992
1669659173.2081697,4200,0.3944903314113617
1669659186.6291583,4250,0.005970512982457876
1669659195.4418926,4300,0.0970660001039505
1669659204.1953015,4350,0.23435750603675842
1669659212.8992336,4400,0.09845610707998276
1669659221.571979,4450,0.037712741643190384
1669659230.2656424,4500,0.17238382995128632
1669659238.9557524,4550,0.32801806926727295
1669659247.638035,4600,0.13874021172523499
1669659256.3502994,4650,0.044826868921518326
1669659269.7547753,4700,0.14877599477767944
1669659278.4751155,4750,0.027002893388271332
1669659287.2542436,4800,0.01970585063099861
1669659296.0807831,4850,0.3414594531059265
1669659304.8767674,4900,0.15376263856887817
1669659313.6919494,4950,0.9142622947692871
1669659322.482483,5000,0.39543116092681885
1669659331.2275155,5050,0.053382508456707
1669659340.0224912,5100,0.025808490812778473
1669659348.7773485,5150,0.004606935661286116
1669659362.2356482,5200,0.02372060716152191
1669659371.081744,5250,0.00710268085822463
1669659379.7934856,5300,0.3328065574169159
1669659388.4653711,5350,0.028491683304309845
1669659397.1103916,5400,0.21264636516571045
1669659405.7683377,5450,0.032514698803424835
1669659414.473397,5500,0.001305294455960393
1669659423.1553967,5550,0.16057050228118896
1669659431.8134236,5600,0.5964765548706055
1669659445.2171497,5650,0.00471213273704052
1669659454.0214312,5700,0.009300939738750458
1669659462.7819304,5750,0.0005165537586435676
1669659471.5351577,5800,0.13769260048866272
1669659480.2217789,5850,0.41559839248657227
1669659488.921776,5900,0.10092531144618988
1669659497.6034427,5950,0.07712364941835403
1669659506.4103546,6000,0.03712935745716095
1669659515.1647043,6050,0.053883664309978485
1669659528.5974321,6100,0.002213113708421588
1669659537.356057,6150,0.10308125615119934
1669659546.1790388,6200,0.009773727506399155
1669659554.9975,6250,0.08393143862485886
1669659563.835169,6300,0.35129350423812866
1669659572.6226425,6350,0.006903039291501045
1669659581.4597561,6400,0.07937503606081009
1669659590.224945,6450,0.09140784293413162
1669659599.0031412,6500,0.032463934272527695
1669659607.8214781,6550,0.20743253827095032
1669659621.2407548,6600,0.008248705416917801
1669659630.0538795,6650,0.11588187515735626
1669659638.8129277,6700,0.47662609815597534
1669659647.6006358,6750,0.020168278366327286
1669659656.3776946,6800,0.9523240327835083
1669659665.1211536,6850,0.4729571044445038
1669659673.868726,6900,0.9089912176132202
1669659682.647832,6950,0.25963032245635986
1669659691.4292126,7000,0.9882674813270569
1669659704.8126948,7050,0.24112369120121002
1669659713.5612683,7100,0.9696233868598938
1669659722.2688375,7150,0.3491564989089966
1669659731.0045688,7200,0.7565079927444458
1669659739.7759547,7250,0.23435066640377045
1669659748.5311406,7300,0.639315664768219
1669659757.2992642,7350,1.3494521379470825
1669659766.0536888,7400,0.08289286494255066
1669659774.8359337,7450,0.6191065907478333
1669659783.6083615,7500,0.5950201749801636
1669659797.1192942,7550,0.3311859965324402
1669659805.8840647,7600,0.36199209094047546
1669659814.690647,7650,2.4334521293640137
1669659823.4100614,7700,2.3530070781707764
1669659832.1793606,7750,1.5158127546310425
1669659840.9743297,7800,1.316367268562317
1669659849.7201016,7850,1.1672255992889404
1669659858.475667,7900,0.892571747303009
1669659867.2328,7950,0.27614516019821167
1669659880.687448,8000,0.19855083525180817
1669659889.4892876,8050,0.8680375218391418
1669659898.3238778,8100,0.5939528942108154
1669659907.0848277,8150,0.008737539872527122
1669659915.853951,8200,0.7171735763549805
1669659924.614295,8250,0.6404756903648376
1669659933.3780074,8300,0.8938583135604858
1669659942.1888337,8350,1.120936632156372
1669659950.9943883,8400,1.5770012140274048
1669659964.4418766,8450,1.993627667427063
1669659973.3348682,8500,3.8106417655944824
1669659982.1522667,8550,nan
1669659990.9497073,8600,nan
1669659999.7126853,8650,nan
1669660008.5055265,8700,nan
1669660017.29009,8750,nan
1669660026.0840392,8800,nan
1669660034.9008355,8850,nan
1669660043.7520287,8900,nan
1669660057.1679456,8950,nan
1669660065.937375,9000,nan
1669660074.689236,9050,nan
1669660083.4460454,9100,nan
1669660092.1910937,9150,nan
1669660100.8907998,9200,nan
1669660109.5794203,9250,nan
1669660118.3556974,9300,nan
1669660127.1573935,9350,nan
1669660140.6244361,9400,nan
1669660149.4671154,9450,nan
1669660158.230363,9500,nan
1669660166.9383667,9550,nan
1669660175.7722049,9600,nan
1669660184.5059657,9650,nan
1669660193.2970552,9700,nan
1669660202.0671299,9750,nan
1669660210.844067,9800,nan
1669660224.3174808,9850,nan
1669660233.108778,9900,nan
1669660241.892407,9950,nan
1669660250.6839788,10000,nan
1669660259.4418178,10050,nan
1669660268.1884234,10100,nan
1669660276.9441054,10150,nan
1669660285.7610817,10200,nan
1669660294.5640867,10250,nan
1669660303.336683,10300,nan
1669660316.8853822,10350,nan
1669660325.944595,10400,nan
1669660335.1765637,10450,nan
1669660344.1996996,10500,nan
1669660353.0375965,10550,nan
1669660361.9051886,10600,nan
1669660370.7155104,10650,nan
1669660379.435224,10700,nan
1669660388.1700342,10750,nan
1669660401.6415143,10800,nan
1669660410.4366364,10850,nan
1669660419.1757212,10900,nan
1669660427.9387183,10950,nan
1669660436.7242877,11000,nan
1669660445.5024722,11050,nan
1669660454.2682936,11100,nan
1669660462.9988158,11150,nan
1669660471.8030024,11200,nan
1669660480.4996686,11250,nan
1669660493.921818,11300,nan
1669660502.6606638,11350,nan
1669660511.4395113,11400,nan
1669660520.1559474,11450,nan
1669660528.943417,11500,nan
1669660537.6824408,11550,nan
1669660546.4031706,11600,nan
1669660555.1241982,11650,nan
1669660563.8639622,11700,nan
1669660577.2840571,11750,nan
1669660585.9868617,11800,nan
1669660594.689655,11850,nan
1669660603.380096,11900,nan
1669660612.1485722,11950,nan
1669660620.8820934,12000,nan
1669660629.6379125,12050,nan
1669660638.4306672,12100,nan
1669660647.1836598,12150,nan
1669660660.6941993,12200,nan
1669660669.5134413,12250,nan
1669660678.2549438,12300,nan
1669660687.0537698,12350,nan
1669660695.8672726,12400,nan
1669660704.6492312,12450,nan
1669660713.419895,12500,nan
1669660722.196023,12550,nan
1669660730.9953718,12600,nan
1669660739.7169757,12650,nan
1669660753.1859744,12700,nan
1669660762.0112314,12750,nan
1669660770.7874422,12800,nan
1669660779.5327673,12850,nan
1669660788.2819917,12900,nan
1669660797.104667,12950,nan
1669660805.936365,13000,nan
1669660814.7433765,13050,nan
1669660823.5110784,13100,nan
1669660836.9771307,13150,nan
1669660845.7441306,13200,nan
1669660854.5170324,13250,nan
1669660863.3352296,13300,nan
1669660872.1370714,13350,nan
1669660880.9295025,13400,nan
1669660889.7615182,13450,nan
1669660898.549936,13500,nan
1669660907.387514,13550,nan
1669660916.1878986,13600,nan
1669660929.693199,13650,nan
1669660938.4946508,13700,nan
1669660947.3104212,13750,nan
1669660956.1327295,13800,nan
1669660964.8923426,13850,nan
