Wall time,Step,Value
1669664366.0676455,18200,0.016823584213852882
1669664374.791155,18250,0.1126430332660675
1669664388.1918538,18300,0.011035765521228313
1669664396.8829353,18350,0.006910793017596006
1669664405.5680087,18400,0.02675197273492813
1669664414.3509924,18450,0.007108738645911217
1669664423.2332597,18500,0.022420816123485565
1669664432.2175608,18550,0.007209945935755968
1669664441.0947108,18600,0.008881478570401669
1669664449.8618975,18650,0.008864807896316051
1669664458.5391698,18700,0.011339430697262287
1669664467.2470465,18750,0.008054191246628761
1669664480.6009078,18800,0.004959074314683676
1669664489.2579737,18850,0.003070580307394266
1669664497.9622676,18900,0.010754136368632317
1669664506.630498,18950,0.02882610447704792
1669664515.3557048,19000,0.03324270620942116
1669664524.0779574,19050,0.02649366855621338
1669664532.7902434,19100,0.034184135496616364
1669664541.553198,19150,0.0065013752318918705
1669664550.3319678,19200,0.0023698697332292795
1669664563.7981117,19250,0.0035109668970108032
1669664572.4385867,19300,0.010988643392920494
1669664581.1416109,19350,0.006824884098023176
1669664589.8474255,19400,0.0028228196315467358
1669664598.5226376,19450,0.002428030362352729
1669664607.2346947,19500,0.007592584937810898
1669664615.9013667,19550,0.0056948186829686165
1669664624.5628483,19600,0.004822394344955683
1669664633.208183,19650,0.00424622930586338
1669664646.572987,19700,0.002501534065231681
1669664655.2561426,19750,0.0028624688275158405
1669664663.902639,19800,0.0018586908699944615
1669664672.57951,19850,0.01279796939343214
1669664681.2237644,19900,0.005831145215779543
1669664689.8891215,19950,0.00908341258764267
1669664698.543849,20000,0.0033535498660057783
1669664707.2782047,20050,0.027795443311333656
1669664715.9745455,20100,0.24418450891971588
1669664724.6842258,20150,0.006688546389341354
1669664738.066658,20200,0.01332209724932909
1669664746.7697165,20250,0.03906435891985893
1669664755.4068973,20300,0.11706224828958511
1669664764.0861297,20350,0.027857499197125435
1669664772.6985753,20400,0.002645348198711872
1669664781.3494732,20450,0.00607066135853529
1669664789.9819818,20500,0.03368731960654259
1669664798.6557324,20550,0.08108656108379364
1669664807.410622,20600,0.0036931755021214485
1669664820.7152944,20650,0.010449192486703396
1669664829.4004712,20700,0.002884301822632551
1669664838.1123953,20750,0.008551038801670074
1669664846.7421322,20800,0.008431204594671726
1669664855.417963,20850,0.0015576980076730251
1669664864.042263,20900,0.010333025828003883
1669664872.6980915,20950,0.0015572529518976808
1669664881.3308818,21000,0.0015857411781325936
1669664889.990558,21050,0.007256471086293459
1669664898.6935103,21100,0.05710753798484802
1669664912.066262,21150,0.007480042055249214
1669664920.7645793,21200,0.007836511358618736
1669664929.47559,21250,0.0052246213890612125
1669664938.247777,21300,0.005147615447640419
1669664947.0038626,21350,0.001582894939929247
1669664955.6819222,21400,0.0010662996210157871
1669664964.3383985,21450,0.011562958359718323
1669664973.0888374,21500,0.0023184502497315407
1669664981.7823083,21550,0.005930997896939516
1669664995.142615,21600,0.0022554323077201843
1669665003.8589396,21650,0.005105943884700537
1669665012.5498004,21700,0.001003691228106618
1669665021.1961894,21750,0.0007305059698410332
1669665029.8691204,21800,0.003844135906547308
1669665038.5894334,21850,0.0048889764584600925
1669665047.2532833,21900,0.0014996430836617947
1669665055.996571,21950,0.007359384559094906
1669665064.6938214,22000,0.00312050455249846
1669665077.9880328,22050,0.0049313330091536045
1669665086.7002478,22100,0.0012437793193385005
1669665095.3362436,22150,0.0009178034961223602
1669665103.9706762,22200,0.004631509073078632
1669665112.6270406,22250,0.0023656561970710754
1669665121.329548,22300,0.0038315672427415848
1669665129.972005,22350,0.010190675966441631
1669665138.6871526,22400,0.0006217042682692409
1669665147.3698268,22450,0.0016361824236810207
1669665156.0616724,22500,0.001491097966209054
1669665169.39595,22550,0.004440249875187874
1669665178.0593624,22600,0.0012220662320032716
1669665186.7495356,22650,0.0024962183088064194
1669665195.3650296,22700,0.004085190128535032
1669665204.0064216,22750,0.0022306200116872787
1669665212.6271694,22800,0.0006885090842843056
1669665221.2346385,22850,0.002252670470625162
1669665229.8588567,22900,0.0027722115628421307
1669665238.459796,22950,0.0011992696672677994
1669665251.797463,23000,0.0014111193595454097
1669665260.4730575,23050,0.0021007582545280457
1669665269.0936527,23100,0.0005531252827495337
1669665277.7223055,23150,0.002539347391575575
1669665286.3095913,23200,0.0019468445098027587
1669665294.9104915,23250,0.0010636118240654469
1669665303.5680575,23300,0.0034174828324466944
1669665312.1998284,23350,0.008292949758470058
1669665320.8517292,23400,0.0036286241374909878
1669665329.4745176,23450,0.0011985298478975892
